record_id,ml_classification
264fff0bcc7670db95f3145c3330e114,Pilot error
1370442564593e1d77d0550822f06638,Pilot error
4a1f91aa9853968eb6c23bbb49f528db,Pilot error
f58a378b1aaf75d626b18e56e7ac6e21,Pilot error
fcc5ebf094c3302fb0f3067befbb8e7f,Pilot error
59953d1f0d667abf88394b4720cc7f39,Pilot error
c65e52574eba8f192d80904ee599145e,Pilot error
02c99e503cbc464f8c4d11dbc79464d8,Pilot error
103354553f5ec9550b627a9b7eea723d,Pilot error
577542f69365ad71e291dd6fd6617a25,Pilot error
c47c3cbaa9b3e39823916f4deef9fd28,Pilot error
4974973a97d7b4e0cff9f2c535111568,Pilot error
73340f7031b2d6575bbd434cdc777e7a,Pilot error
55e2c4fc3a23aea55b884d3b0aed69f0,Pilot error
6b7330186ad16be678379602ade78dcb,Pilot error
c3583320bc08c95611773f16156e3729,Pilot error
4ba44aa5e98a3a8701f57ff91c37c9c5,Pilot error
a81a8041081812b75dd3762ff0674fe4,Pilot error
fc108a6f6538ff92acf1a0b71be0bd7e,Pilot error
b08d5fb3533702b2be4b91f09d621641,Terrorism
456b356dff1101c2bb28c95967267fd2,Terrorism
2d80c95466ba8abb4f6350e3db68cb3f,Terrorism
60df6d4fe0568aac8a88604b23836877,Terrorism
5a9ed5953e266919a0e4e546774f5751,Terrorism
617ae531f6b4af333bc11be8c196fd64,Terrorism
04bff59e2f73ad87035a37f2b8943b6f,Indeterminate
fb0119f5e47a8036b49d86f67cdb8a7e,Indeterminate
0961210b18bbfdd510eafd747fa0cce4,Indeterminate
f7b6f2295355d358b4378b6195a136d0,Indeterminate
534da37e66bda4e8c97b99b7a94436db,Indeterminate
f92c254c50455e3d8b020e4286499ffe,Indeterminate
c6476e7a5888ae6b025707744ea20ca6,Indeterminate
514e02956f5534466e9ddb7a93e25c41,Indeterminate
5d0558daf944fd4fc8bea68a68b50497,Indeterminate
95edb10c7950a2bf1377141d3e5d39db,Indeterminate
dd3d439c6a246ebdcbcc19de0d9e0c1c,Indeterminate
84fb7fbc1444ec3516671e1ab82a2af5,Indeterminate
fc4cd31898c973f79c5cf221e2c1601a,Indeterminate
01154cf10ec63cbb622ddfcff5e4459b,Indeterminate
daa4ea007bcb86f259dc0f51d0673bf5,Indeterminate
919c4f67395dc38c372b9b311967ebea,Indeterminate
0a3547070389c969d9d0f33938e5233f,Indeterminate
66a977e703b1c4fc497ceb16a6900275,Indeterminate
bf8c839fc6fcd564df7b1e4eac433218,Indeterminate
ea085b8d4c7773875d75ca3fd32cdb16,Indeterminate
0f0cfc18b73845bc54909dcc28356e47,Indeterminate
b10a63986d1ce21672a1349870342d10,Indeterminate
b344f7f20bbd3ef64c9b1df66e25b0b7,Indeterminate
4c95aceff4a46bd039eef5160688a8c5,Indeterminate
206309cde961a825e82508baf89fd436,Indeterminate
a4f8915872e610e287932996499153a9,Indeterminate
96bc8d036ff60063769ab6ca3b0ee78d,Indeterminate
28f32cd6c8ee004e7c47570cb99d00db,Indeterminate
d97326b5ac40bafbe129585a6be87baa,Manufacturer defect/negligence
2e05a21ed348ebd9d72312b8388f64c4,Manufacturer defect/negligence
ef9fb1cfde3e6c0a4a30b5ec8fce3923,Manufacturer defect/negligence
c18c1252a8418d07d6f4a7406c12bbe1,Manufacturer defect/negligence
b170603bad324a5d4249d6e63b7e6cb8,Manufacturer defect/negligence
97de93fe8268062560a9404a6d0342e6,Manufacturer defect/negligence
1db383d66ede8a99c39a7d79989ddfaf,Manufacturer defect/negligence
8edd452fb1a86ba4ee399d314a97ed6c,Manufacturer defect/negligence
0aece13cdc7e32001ccc982cfacd39b1,Operator error
3ca3d1f35dcd3ecfcd8b1f53bffb513e,Operator error
5576bf84321a6b90b67c028b54321adf,Operator error
443110abb33a240032967c02e9a79e1e,Operator error
32aec78bc99ceac599111a6cebd71e80,Operator error
14a26b64dd11c9b73f6d3a09fb3c4df4,Pilot error
feadcbdb18c9c8837e4f4b98c3c75516,Pilot error
91e0c1a83e48775c93bd654991e97e23,Pilot error
ad420201a9a6d57146321fbe9ae12f62,Pilot error
741bf79fa6c7180ca64a24b6661d0c22,Pilot error
3c962d4b298b5c4e50294dd7cb696b26,Pilot error
621b831386c8b910448b61a7a4b1a633,Pilot error
8c131ddc2920d01b8880cc737411dbc6,Pilot error
eb9a8a81cb3fdafcd122b00d7fb502ed,Pilot error
a72431819dc4d216f1f10b1f45928916,Pilot error
0a1d2246a50add9fbc8ff35554e5fa1d,Pilot error
270d23e2291997d31fad2324e3910470,Pilot error
097650db89a59ea54ae94d3a63ec964f,Pilot error
c0dda298f5f8b83a9119f8c979af06f4,Pilot error
4b335dc18f15f4374dce4efc9eba03f7,Pilot error
4147eafb487834eb99db1f6a135a5b22,Pilot error
c5fecffe348aef095007fc12683bb50a,Pilot error
36f8a071197ffaed41882461ce44fc4c,Pilot error
ee06b4a97ca02c5c0986c3d4b50bf076,Pilot error
78cd8a9e95f771f6c712ccdd971c88a5,Pilot error
87ed119c4a8d1fffa7a58b48fdf5c40f,Pilot error
cd119943c66429c43a8add3cfe45446c,Pilot error
a455bcf8c1a48166538225a49a27f058,Pilot error
48a5728699bf6015ef829052d56973c8,Pilot error
fec225f8f01f6785d46a6ab5655ca977,Pilot error
123ce6411a46612a7aabd367f3fbc8de,Pilot error
4787ff27f8b35537e4aa9386b809d56e,Pilot error
90531baef5bf025da2d4862dc8f0388e,Pilot error
4f4e47dc20428517e9241e26dd9f33f6,Pilot error
8ad329a31be43162cc1d700d1285c27d,Pilot error
ccbae22bf0436aa99dc846fd40ca3b31,Pilot error
5c313f9a37891301dfab4e5163d48c35,Pilot error
f2212ff57a788a0abdee6647b134e4cf,Pilot error
1bdcc1115a2085af9a7690dcdedd5964,Pilot error
cbc2948a5feb8600b3657d3dcadbc8d4,Pilot error
3c73d9345e6ec25bc2bc4ba5b1dcd04d,Pilot error
b83781552579f530a7e87c2e96acf225,Pilot error
9b2cc9cc6070e99e799c6a0bdc8eb70f,Pilot error
ed3f4db28e9516af4fd52c1278fb7bda,Pilot error
8fd130ec4e39bc0876a7a6c4321350fb,Pilot error
881e11a043476f38f1c3b0abe983746b,Pilot error
387e3bf68044a522839fb5fefcc391c9,Pilot error
2b44c77650aa7d9c7c76417cae9be7cf,Pilot error
04628fb38157a7cd72491cd197ff09bc,Pilot error
a89007a96d08b2a7cc557345937c3c39,Pilot error
3131623a13903251e759c68514d7aec3,Pilot error
21894b9531194e2493233c0f80c0eb97,Pilot error
7dc1780d41343a8044fe994c9ce4af6e,Pilot error
4394726976f4ad3a9e90517468f26893,Pilot error
746e4f9e745b37b21ecc99cc28f11c94,Pilot error
877846433e0adf5f9ecca35353b3a0e3,Pilot error
85321b935ef3792cdcd176de3a8ba54d,Pilot error
5dfb817d947a9523decee6cdac02ffc0,Pilot error
2c3c5b3cafb75c4dd4a60c49bce0eeaa,Pilot error
86926fdbe64569caaba2535fea13a8ca,Pilot error
2fc0dfd9c795b356e035ab3b18813e5b,Pilot error
5e19cebfeb4fa4d36e469471f2fda2b7,Terrorism
c8a998c2cf7d2b3f3c7351868ade48bc,Terrorism
b302cc71a44696c5bb8d2f718787758d,Terrorism
395eaf71d26d66c034f20438b25ec446,Terrorism
7504f5243cc8b883c71294e298439ee2,Terrorism
c31370d8f06c73f7401fede0e160c638,Indeterminate
8dca899beec116099b97bc89b2b39254,Indeterminate
ab70a9a97219221d6c1a5f64557dd00d,Indeterminate
39e8dcb3becdea84e8363cee2235199f,Indeterminate
5f69070765c2322f884b10e03fc79078,Indeterminate
29429c8c59fb6de63150091f6999ae2f,Indeterminate
09c06f7416adf42fe2e0e39bb5483426,Indeterminate
aa54b11ffccd8ff51495d8ab20a8fca8,Indeterminate
9f99814cb9c3e9b99e98259a721510f4,Indeterminate
d9d0d20201cd70c5af2a2ae74a7cb0be,Indeterminate
7e75eafbb4fb5acba4100a6bea75fa56,Indeterminate
6a737a7c789e18b317bcf344cb2df219,Indeterminate
7a55d1d378e2d6f12d047e58d5efb1db,Indeterminate
0f48754942968980bc651291a96d0039,Indeterminate
084859d5a43827cdb8a3a8e133abc187,Indeterminate
87a1a0b3aa37a505eaeb28cc3996bad6,Indeterminate
2f100b6d55e6a29854688faf41d9fbe5,Indeterminate
b1b660f4cffaced9feaa81228668f03c,Indeterminate
16bf6296aefec21ecd7c853607099cd9,Indeterminate
3758e460fe6eddcc13259eaab4ff0656,Indeterminate
9d232445a8252e5b47ad24b10951cc0c,Indeterminate
f58c6729c942de344fc62fd705057ae6,Indeterminate
f7afe3eba1361f3850eaba49d01a6abd,Indeterminate
baed449fb8a6323cfca487b3647679d1,Indeterminate
0ff8280763bffce620bea343d2833a76,Indeterminate
c3ed58162c802b7a98164fd3cfe3e11c,Indeterminate
df5bd5e9c0db5c4ce38e5b4302d3355f,Indeterminate
62e45b8a98996c84774e73f1db9aa032,Indeterminate
f5e94168340bf24737610344ef23fa9c,Manufacturer defect/negligence
83453252c3ed0804942b29ee08366b3c,Manufacturer defect/negligence
41ca544780308d4175d3e110462448e6,Manufacturer defect/negligence
d4ed3df325d564dce674078d1c1b0611,Manufacturer defect/negligence
bd59bef07aebef2929df051bebb909d2,Manufacturer defect/negligence
1f06306cb43ecf0f6181d6e9fa87629b,Manufacturer defect/negligence
65a1acecfb162af91beb87689ff36256,Manufacturer defect/negligence
a679a0d24d84df87e95fd69e9f9f5021,Operator error
d2b3ccb00a1a621a7770bdfd94f6a533,Operator error
d3cdbd6b06fdc0f22f0fa9dd37a18d1f,Pilot error
81b9b4749c660f0e4feb6586c4962e0c,Pilot error
23d9dc4f13aee4bda738edf8a2e051fd,Pilot error
0b4d03691ec9cf02ee98b4c0024db1c1,Pilot error
8a45726eb6ac7ad2ed9815054d2dbd9b,Pilot error
3c070041f6eebede50f609711e6da9ba,Pilot error
493d88ac39160156a787841c82d101cf,Pilot error
b6b1a130d4d2f8530a8c92c8fe463415,Pilot error
19d30f2cefe3b94b4c8f456e3d1636d5,Pilot error
99aa86c0c3e76317a79eb8789872f6fc,Pilot error
7dfd252eb4afd4f7a6877524d3875d2f,Pilot error
30c45c592dcfeda113568944f432595c,Pilot error
3998c928fd8004c5405929c2c3645af9,Pilot error
49e4ab25a53ee07d8501af30a366190b,Pilot error
de06ba3f2a678a0224dbb3a2d3eeb453,Pilot error
71496312a04a150a1f93236b6277fdc5,Pilot error
19125f65dc381425519c5e0d51241016,Pilot error
5af9050038aaccc310da85c74b47b0da,Pilot error
11a7d77497df98c7211bd4423916383b,Pilot error
af079f8bd7ad4bf495bdd41670a9112f,Pilot error
6d6d66a83cffe0bfc15d54fea6db6ffb,Pilot error
e7c0d893ee3284c075865f403cf45663,Pilot error
edd3a58d5579223252760bfd579e0ca9,Pilot error
1253249d3fb68f2c5a83adb508929287,Pilot error
67fece3c60811146a24cfb0a1f20a0a9,Pilot error
bbccf3af692e7e47329978708d554b3f,Pilot error
d6e220ed9aaed6fc5106cf53a6a5eb8e,Pilot error
ee5d1abc17d0a19b1e444472061f1fc6,Pilot error
606c19516758dddf77e399550e814b85,Pilot error
b94d966172231488082f6c898ed82483,Pilot error
33fde88a1f9a1380bfc4b9f5d753648f,Pilot error
89468b90276d91b57b96ac5654618c55,Pilot error
f5e4f2c895e0af625fb32b1cb83f2939,Pilot error
62d9a7a4b910fd9ffa92b020a596c6dd,Pilot error
26613dbde9964274245a283717419a8e,Pilot error
b844e5c89cec28ae74ef310683c12b2b,Pilot error
cd78ea5f3c3aa570f6501fca9075af09,Pilot error
c8477751bd4b93e9b140796b47bfab2d,Pilot error
a020c012ab39a095e60d6a081b243658,Pilot error
df9c86a76afc4900fb6810a3373f4624,Pilot error
3ebdc6bdb1623fd8bb6cab559080c02a,Pilot error
452fd8dea1ac490e89a978a07f7e8199,Pilot error
0da648f0f0c6d599bf7e4fe215bdebf3,Pilot error
510f3c2ea7022e6ae5012f250838f647,Pilot error
097a951f49c138f728c4ec744a724571,Pilot error
af97f69b46084401da998a2afee3bc23,Pilot error
962474aee73d69dada4562b2fa606465,Pilot error
79b37f733201a0a5c9ec49783a23c992,Pilot error
4beb1e47b06592313ea08d28c9073824,Pilot error
564e81eae260aa2dc78f513728d2193a,Pilot error
24fcd6459c6c5089b9acda3c52f5c46c,Pilot error
29b6a3edc2e90c016459d2427535f999,Pilot error
ef07d4f4a87d20b9f2438c966049cb40,Pilot error
4b3acbddca02027a02fbcf39170936c8,Pilot error
da5d715f0273d41a59b95a404a489ae1,Pilot error
cb91a864449e22aa711d0c85eeda88a2,Pilot error
9004a9785ab9e4d86904d5a37ac470e9,Pilot error
7167e2c365324f07cf83e50e13ddf919,Pilot error
f80c9197b6884583fb752966feaa3db3,Pilot error
16174027cbe8dc835ab266d7e04c25f5,Terrorism
d78e7e916bc8da310f1285b08911b0bb,Terrorism
3816afbfdd1c07c4b255d656e63323e2,Terrorism
51e77ad18a1d3dcb3bcf1858eba2da29,Terrorism
cc720e496cccbc632cf7424a31cc69ac,Terrorism
4f10806516ec2d9c7e578ca05aa32d01,Terrorism
d6f18b030714011727ac9baeb88cd6b6,Indeterminate
acd69d6efdce0f171e7eaf24f7cc96ec,Indeterminate
44f88aaa1ba4b9e35a28dee15306c30c,Indeterminate
86ac91c05118aa39980381f976350a07,Indeterminate
c1a762c944b572baf60014caa03715f4,Indeterminate
c41dcf447f61b45bca158a7207d8bafb,Indeterminate
9e84a22258356e69d44140fbd82b0c43,Indeterminate
f289cfca1a5f5fd50daebf82bfc7178a,Indeterminate
8f5febd14c6016f0571a997d3da89c6a,Indeterminate
3baba44fc8be7aed8ec62009754a8bb4,Indeterminate
72d9535f9c17e2d4c76efcaffdd6e60f,Indeterminate
6b7dad88d67f0a7dc78b2874af17383c,Indeterminate
4f8277091318dbcd51ad7b5334db84c8,Indeterminate
bea9110ff2580c540b85103ce2c04061,Indeterminate
032a510fde19b25223bf7fcf498a1d03,Indeterminate
3016da8070aa1e9402a827a7242678a1,Indeterminate
c289fc461604b1f7d201abd79c5b7c87,Indeterminate
753a6c71e4a5a50a6ad0675cdbe7f539,Indeterminate
a5b8184fda87f5df1ec56b38f048535f,Indeterminate
b2df4f9f6da17650cb8bcda6151dc92a,Indeterminate
adda7cfec02c896743007a991c90d6d3,Indeterminate
2aca0a67deb8f5bd1f6465253e6414c9,Indeterminate
02598e75627421c825bab4eaeaf7354f,Indeterminate
a7b7e95d3ff4afc0fdab8eddc4cf7abf,Indeterminate
23d1f8740ef5e0abf5964ac5005ecab8,Indeterminate
25176e438d216449bd00954116c91bc1,Indeterminate
44d38f31573e4d25fd524604db5c1821,Indeterminate
13adbb7d1fb819cbb00500ee91f7ec37,Indeterminate
d2beb04e31d8a909713f1840eb072ace,Manufacturer defect/negligence
f86f2db18974b2120541d014d63dad54,Manufacturer defect/negligence
f024d35845f4f50c10ec902f7f8b610b,Manufacturer defect/negligence
d0e62a902b200258bc75ce1e1c231f9a,Manufacturer defect/negligence
46d13bd97a4071daaca1983c78a95eb0,Manufacturer defect/negligence
91b8362a119a1998366e7e017d735021,Manufacturer defect/negligence
947efeb6437bf854e8533b735bb11b98,Manufacturer defect/negligence
7151e360a65f79e618e90ea5dfb3bdd2,Manufacturer defect/negligence
d4d72ce47d741b2c50b33dbf64357eab,Operator error
f4da4db4ac0dff96b0c9933927097a48,Operator error
27432951ac11bd3f887a166af118fd97,Pilot error
2f13f705277c2941a796a05c9ed2a7a3,Pilot error
c87197e7a23fc14bef5d89ed232470cd,Pilot error
4c863f6c877ee32fe78192c42a959486,Pilot error
c95ff5be5056f3b72521747b57902a9c,Pilot error
1b29c4abaf7111a38c47fa87e9a91729,Pilot error
569a21e50dc54d0d0e6ef3cabe78599c,Pilot error
49e5cdb12e222607811221891da902bb,Pilot error
b9d066b6bc2dbb444a21cdaf83a6e183,Pilot error
d752579b268665d8574603ef13bf0f15,Pilot error
28f22418d79ea1ec2254ddcbf65fbfda,Pilot error
4c42fca09dea52a1626c99e3f5d6cd57,Pilot error
16f72017648a989f1e5914eca7bbbbb7,Pilot error
fe4626ccd9ec0d8d27ddcad7ce95d144,Pilot error
3d5ff32e912dcd15922d6ac62a0f3292,Pilot error
601204f868aee838916274bc8b384236,Pilot error
d8e89e9228ddc5497638039648bd92b9,Pilot error
1e4c3ba4de9b3d191ea50ee3c9ed7a9e,Pilot error
aa760f06621b4054d2b87245f8820984,Pilot error
71925a07536fdb1d788d52a6b94ff92b,Pilot error
e2418856e854d4a289c0140760ae3054,Pilot error
aec973d9ff94751a001026c7e0a31541,Pilot error
3117568aa5da40044309773f441fd991,Pilot error
01f844b76b3b0c0db74b3fb25bed58b5,Pilot error
74754b7b6308b1b069651404d656ba6b,Pilot error
2d96626daa5e9242d6e2ade140e09548,Pilot error
d89ea4712c8dc1993d467eb88a0bff32,Pilot error
0bf0bb6a8dc853c84ceaf9897da508b3,Pilot error
038944b4835ff4436a49cc63c631b134,Pilot error
0c8868d1501757c64534489b907330e0,Pilot error
fbcaea6910ee9a72dd4f4f3fca8cd8a6,Pilot error
49f5d383849a0d039e46e63ac32bdbde,Pilot error
d2ffa7e83d91ee4012eb2b07e00e4b53,Pilot error
5f1b09cdfc14095d43e03043b7cc16af,Pilot error
a1816e944e37ad3ed79ab068fecf5776,Pilot error
0b8bb0d324679752e216855f39e9ca28,Pilot error
374ef9c65b2a6764f92afac2e1e986be,Pilot error
7d29dedc5f83efac83e62457306c55f8,Pilot error
fc9c09a76f5524c14b43d26c7fb2f774,Pilot error
e005e4892928d8e7f2aafb78b966f033,Pilot error
2668ff157017557fd4dc3e76e074d2cb,Pilot error
adbcaa7afb1e82f8f7f8003c064f7be6,Pilot error
21f4da5041e4a89f1f39a4b150124514,Pilot error
0f08e3714b87eafbbf7049a3020002c9,Pilot error
a362f53fd22d5c5b86e45655f1b1ec25,Pilot error
52de410008280757d55fbdf8e438579e,Pilot error
846a3ce4e46879fbc356eacf200d04bc,Pilot error
e62d9344ec913c246969655293077823,Terrorism
daa37d606a78d18c7f388bcc7b5eac7b,Terrorism
1917105bfb6bcd0d979fc4e9e4d9279c,Terrorism
8c5dd15ca2f357c521f1f0f5ec1c8dd4,Terrorism
b26a032271a309480acdb1e8c1bc3af8,Indeterminate
14b246feea4468d0f40851943be144ca,Indeterminate
f294ef42e7419505fd1c89ddf83bc3a4,Indeterminate
0b68f28b354640029f633e15a225ce96,Indeterminate
f0795becfcd6f1dbd59aca0520e38df9,Indeterminate
7fe7577a088a13190cd44f98e3d1e8e9,Indeterminate
b325370c3b98c3fc617bb6eff7b287c1,Indeterminate
f3ebca266190e8d1184ec517c2b2e865,Indeterminate
c4b8734c10086cbd3e6a207d0ef07d29,Indeterminate
f389432c135af2d9b657f82fb7e0057e,Indeterminate
ed8f72956cabc0f6927c8618fdf1f0c5,Indeterminate
52a33029b0f284a50e322fdec83f3a18,Indeterminate
b4a1a91ee6364b9d644a9f96e0a8f59c,Indeterminate
235512810a9bb52e16c516b4ef807dae,Indeterminate
a50d959840e9c47f192caee65c5a0233,Indeterminate
701caaefe6d0bc288aea2474a408a8d2,Indeterminate
daf846d711a788cbb5f126ed4a9ce0e4,Indeterminate
de214176028002a32de10873bdec2237,Indeterminate
7627d9e228fa3fd9dfe66f44af544eb4,Indeterminate
3d33f7298722bf34174dc5b95e5bee6e,Indeterminate
cac9c1b9daf67379afaeaf542df469fc,Indeterminate
00565540a048adee3b300f67038d67b0,Indeterminate
eda5252a8f8dd78b1b3436845c8a7f3b,Indeterminate
1bb75fad134aa57ea484841fdf29ec59,Indeterminate
69eaeb54eb0e014d092669417e853627,Indeterminate
a4bf096bf6b56c633cd02970d17d796d,Indeterminate
0188ac0d1c0b6e08de80c92058b0879f,Indeterminate
7574c02916d48479134d3abdc56dd7e7,Indeterminate
28067e6b59c3bc5d8d423799f1878fa8,Indeterminate
04ebd66353477b202a1e39ab932462cc,Indeterminate
5b0b4fb33c9db60316fc676a33c2d0aa,Indeterminate
1ebbe1beac453915d5c0b54e9c3712f1,Indeterminate
3d1a4fe6d036b0ea62f829d23ac21dea,Manufacturer defect/negligence
9a4380dd9c2077d38fd1333e798ed982,Manufacturer defect/negligence
0a69b415f79987256e5e319ffbe194f7,Manufacturer defect/negligence
4ea0aa7767c1a681436d17a542287ce3,Manufacturer defect/negligence
35c6a1e800dc8b818c30ede8afdeff84,Manufacturer defect/negligence
3faac715cedc885ace792799c21711e3,Manufacturer defect/negligence
045aba5664840974294b6d54e3ccb48d,Manufacturer defect/negligence
639078bb840ddaed515530b6dff5ca2e,Manufacturer defect/negligence
a1421204a1539eb74f8091de0c530de0,Operator error
50dd35d599ca07075372a649ff226bad,Operator error
8ea4f446e1eaff198ae434367fe787f0,Operator error
1fa2639436358e4526ae536609be5cdd,Pilot error
6078830106a91253f132717f7aa56e83,Pilot error
5a4da343c4ce05a91d003e4989ddd271,Pilot error
596dfded85a72b25100fc02cbff2fffe,Pilot error
1b80c0c61ba78446208fcfbd5a07dce8,Pilot error
2ceca9c3886c5023713ceb7a0a6e0668,Pilot error
86ef457e47a9349c23be28e932bf35a5,Pilot error
a64b9c9b0e352387125b949e5ccdfaef,Pilot error
35b71020c5fa9d54d47e7acecdb76ecd,Pilot error
6a0a24ca747f6c2e908ffc8f67e14338,Pilot error
1c95421777eef422516cafcdd9faea9a,Pilot error
3e7d70d3e73431cb608fe13a425e2992,Pilot error
3fc9cf30f18585de688268f483affa13,Pilot error
545a76e7aad0203a04da183a0c0fb5e8,Pilot error
b0888065fd56955d3baaa1ab7bafd5e5,Pilot error
e307f779932df62ac767e53aacf8bfe9,Pilot error
3cbfdb19c46dc910b1fe766a22f9a0e8,Pilot error
8644cfdf1d5e8e4bb3353428770cd770,Pilot error
314db77a3d58e6614e9d7a0558644faa,Pilot error
8dcc57d11da0d0bbf0c52d1bcbc66521,Pilot error
c6ae98b64929051408c884a1b49101fd,Pilot error
0769fd54879018bfc50988bd890e85db,Pilot error
25aa5c5c42295147c9f9e481f70ba5e3,Pilot error
28199353843be40014db095fccf1d835,Pilot error
1853f406c1b84106d327f0d60b22407c,Pilot error
3a42d6d26546c4254b6d06f9217af220,Pilot error
02af028a40553649544d1f8ab113cd06,Pilot error
eb1f205a82614163b19164c6cc75c3ec,Pilot error
3bf12737e1d3934895e2af89ed523c34,Pilot error
fdf44d9057d221486ab1b015b9224c39,Pilot error
9d158a44f83b140b99a43a01f0c61654,Pilot error
6cbe0b9171a4660f1f71fcc866b2c04f,Pilot error
46651a17223291fc8e92df0b5b690931,Pilot error
c54c87dd0c2fd3cc4bdd1a4158bb1fc8,Pilot error
a3b341e60d1b4d087f38be334ea118eb,Pilot error
84dd30791ce5de3ea6b3a04614052338,Pilot error
0cc3835d593a7e0d3393536aeb658d95,Pilot error
5122e7a87dad3aa85bf9a0e6a4aa7ead,Pilot error
1fb4078e3d81c2f1116ee8d234091595,Pilot error
4317cb21a1fadde97c6359408cf0973a,Pilot error
7363f321717624fff06ce3bcf4ba6be8,Pilot error
c1c7a9b1fa17445ac118d05cb944a6f8,Pilot error
8bf7d9b31f4b89291e8939eec3d03798,Pilot error
6187f76211709d309c863954241400be,Pilot error
9d5e5506dd27697d0343b6cc61fc6939,Pilot error
968dfc9f9300b04e3d03163e4fcbddf0,Pilot error
1861a0c91ad42768279cdeffc374dd76,Pilot error
ba3a18e0f391ef3875942bcd420fb334,Pilot error
07c1580997368ab9a3ccc2938a6e3677,Pilot error
77681b67636d3e3c6487f0cc43f3a764,Pilot error
418ab608a8cb2479f559bb3765ddbe51,Terrorism
cec1c25a6a1ebccf595e9ef028a30620,Terrorism
2e758a63b4952e7d54fe43e37abec96e,Terrorism
d10c0db2003af8ec3ecbbda767113c11,Terrorism
9e9e1861bdeabf4bef64495d44755cf0,Indeterminate
ff7a1ac0f255adf6600742bfb32ab70d,Indeterminate
62e559b1d65128ab96ba3306b14302b1,Indeterminate
09f434973922c1aa8fe90049397ca540,Indeterminate
086825ef8de2415ebec8fbb2f783f5a6,Indeterminate
6fd56eaf89df4a528582fb961a85824e,Indeterminate
59f3790c6c1f43018ce79d63235ee762,Indeterminate
2dc79827b74c48519f04200cbd0b0670,Indeterminate
2b6470aedc74d0fd4cb87ee6d1bd457b,Indeterminate
515456d6176d3f50289a3dc850126a52,Indeterminate
c5b1ec30520903f54c67fb81ed937fec,Indeterminate
eebc275d5724338d8ce1109a7b83f8a2,Indeterminate
d9a518cee48711ac8238ba428b8a8106,Indeterminate
0251363fe419eccdfe3f80a74a67ca9d,Indeterminate
c3654cc5b0014206b6c3aa7e352ea5bc,Indeterminate
b6524ae9d2e73a15cb777218784a68a7,Indeterminate
5be9206d6f5bbdeab2c5342cda217eaa,Indeterminate
eed7670f3a21d6e2bcedcff929b5b755,Indeterminate
c3641e3dedd3a29419b9412f7c6995c2,Indeterminate
66b5f41a173ad96cfe55b3bb929bb949,Indeterminate
b796d06c14201bf413339674c2b48067,Indeterminate
152df20968479134317f4b0c5255e9b3,Indeterminate
37fa67661920f16ccc401e334d169c40,Indeterminate
a2c4512dea5a277d30b2adc35faaba4b,Indeterminate
eddb32f295978ac44eeb0daf31aea10c,Indeterminate
7041699d2f5e5aefb9d97a6935f396c5,Indeterminate
1148473bec20f359a9f57dffaa6fe78a,Indeterminate
1480ea07f3c54418ccad3c7460e8f525,Indeterminate
87968ccc730887107d2cac786dd17455,Indeterminate
4ac1b047974f0f36e780f9edd34b4726,Indeterminate
448050261750ef2577511518a0161f9d,Indeterminate
544a609f4a8f99f59feb65c41aa184eb,Indeterminate
0e8a7fe9df40fb709b43972780aa0cc8,Indeterminate
17a5c96e1b091774a9e68c525bc5bb7e,Indeterminate
a0dccbdbe445dff6e1c381ebefb0f10f,Indeterminate
